Symbol,Name,NumAppearances,Holders,DiffEntries,DiffValue
6861,Keyence Corp,12,"[('BOTZ', 0.065), ('HEWJ', 0.029), ('EWJ', 0.028), ('IDMO', 0.027), ('DBJP', 0.023)]",4,0
8035,Tokyo Electron Ltd,12,"[('IPKW', 0.048), ('DNL', 0.03), ('DXJ', 0.025), ('EWJ', 0.016), ('GSJY', 0.016)]",4,0
GNRC,Generac Holdings Inc,12,"[('PRN', 0.035), ('RPG', 0.022), ('FXR', 0.016), ('RGI', 0.016), ('FTC', 0.01)]",4,0
LSCC,Lattice Semiconductor Corp,12,"[('QTUM', 0.015), ('FLQS', 0.008), ('JHSC', 0.006), ('IWO', 0.005), ('VTWG', 0.005)]",5,0
DAI.DE,Daimler AG,12,"[('CARZ', 0.074), ('DAX', 0.053), ('EWG', 0.048), ('DBGR', 0.045), ('HEWG', 0.044)]",5,0
DE,Deere & Co,12,"[('VEGI', 0.199), ('FTAG', 0.104), ('MOO', 0.087), ('HAP', 0.084), ('CFCV', 0.047)]",5,0
02318,Ping An Insurance (Group) Co. of China Ltd Class H,12,"[('CHIX', 0.087), ('ISEM', 0.039), ('CXSE', 0.025), ('MCHI', 0.019), ('JEMA', 0.017)]",4,0
MSI,Motorola Solutions Inc,12,"[('IGN', 0.091), ('PXQ', 0.053), ('IYZ', 0.052), ('LTL', 0.035), ('TDV', 0.032)]",3,0
DPW.DE,Deutsche Post AG,12,"[('DXGE', 0.066), ('DAX', 0.047), ('HEWG', 0.043), ('EWG', 0.042), ('FGM', 0.042)]",3,0
CHTR,Charter Communications Inc A,12,"[('PKW', 0.056), ('IEME', 0.049), ('EWCO', 0.048), ('XLC', 0.046), ('JHCS', 0.044)]",2,0
TCS.BO,Tata Consultancy Services Ltd,12,"[('PIN', 0.056), ('INDY', 0.048), ('GLIN', 0.047), ('INDA', 0.046), ('EPI', 0.04)]",2,0
MMM,3M Co,12,"[('DJD', 0.048), ('SIXA', 0.039), ('SIXH', 0.037), ('XLI', 0.037), ('VSDA', 0.033)]",2,0
GTLS,Chart Industries Inc,12,"[('PSCI', 0.038), ('XSHQ', 0.023), ('XSMO', 0.021), ('IJT', 0.011), ('SLYG', 0.011)]",2,0
GGG,Graco Inc,12,"[('DVOL', 0.028), ('XMLV', 0.015), ('IJK', 0.012), ('IVOG', 0.012), ('MDYG', 0.012)]",2,0
LNG,Cheniere Energy Inc,12,"[('FTXN', 0.071), ('MLPX', 0.069), ('EINC', 0.056), ('ENFR', 0.051), ('FXN', 0.051)]",2,0
CTVA,Corteva Inc,11,"[('CSD', 0.075), ('VEGI', 0.062), ('NANR', 0.057), ('MOO', 0.049), ('FTAG', 0.046)]",1,0
MU,Micron Technology Inc,11,"[('FTXL', 0.067), ('SMH', 0.046), ('PSI', 0.042), ('VLUE', 0.03), ('QTEC', 0.026)]",0,0
WM,Waste Management Inc,11,"[('EVX', 0.099), ('CCOR', 0.026), ('AUSF', 0.016), ('TPHD', 0.015), ('USMV', 0.015)]",0,0
XLK,SPDR Select Sector Fund - Techn,11,"[('XLSR', 0.417), ('QPX', 0.303), ('SSUS', 0.277), ('QPT', 0.178), ('LCR', 0.142)]",0,0
QQQ,"Invesco QQQ Trust, Series 1",11,"[('QQD', 0.994), ('QQC', 0.958), ('QPX', 0.39), ('VCAR', 0.371), ('VFIN', 0.352)]",0,0
PWR,Quanta Services Inc,11,"[('GRID', 0.039), ('FLM', 0.033), ('AIRR', 0.032), ('FEVR', 0.026), ('AFLG', 0.011)]",0,0
DKS,Dick's Sporting Goods Inc,11,"[('PEZ', 0.034), ('GLRY', 0.032), ('AFMC', 0.014), ('EZM', 0.01), ('RETL', 0.01)]",0,0
FXFXX,First American Treasury Obligs X,11,"[('BDRY', 1.0), ('MSVX', 0.387), ('AWTM', 0.146), ('JULZ', 0.004), ('MAYZ', 0.004)]",0,0
AWK,American Water Works Co Inc,11,"[('CGW', 0.095), ('EBLU', 0.081), ('AQWA', 0.079), ('FIW', 0.043), ('PUI', 0.042)]",0,0
IFF,International Flavors & Fragrances Inc,11,"[('IYM', 0.045), ('XLB', 0.04), ('RTM', 0.038), ('FMAT', 0.03), ('VAW', 0.03)]",-1,0
PXD,Pioneer Natural Resources Co,11,"[('PXE', 0.051), ('RYE', 0.048), ('IEO', 0.044), ('FCG', 0.042), ('XLE', 0.041)]",-1,0
OVV,Ovintiv Inc,11,"[('PXI', 0.048), ('FCPI', 0.038), ('VAMO', 0.017), ('FNY', 0.009), ('VUSE', 0.008)]",-1,0
NOW,ServiceNow Inc,11,"[('LYFE', 0.047), ('EGIS', 0.046), ('IGV', 0.046), ('MOAT', 0.028), ('ROBT', 0.023)]",-1,0
ANAT,American National Group Inc,11,"[('CSB', 0.019), ('DEEP', 0.013), ('ROSC', 0.01), ('FYT', 0.009), ('SQLV', 0.009)]",-1,0
SHW,Sherwin-Williams Co,11,"[('XLB', 0.069), ('FMAT', 0.056), ('VAW', 0.056), ('ITB', 0.046), ('CWS', 0.041)]",0,0
SGRO.L,Segro PLC,11,"[('RWX', 0.031), ('FKU', 0.025), ('IFGL', 0.025), ('WPS', 0.021), ('HAUZ', 0.015)]",0,0
WSM,Williams-Sonoma Inc,11,"[('EBIZ', 0.052), ('XMHQ', 0.028), ('XMMO', 0.027), ('RDVY', 0.023), ('SMLF', 0.013)]",0,0
NEO,NeoGenomics Inc,11,"[('PSCH', 0.046), ('IJT', 0.011), ('SLYG', 0.011), ('VIOG', 0.011), ('XJR', 0.006)]",0,0
POWI,Power Integrations Inc,11,"[('PSCT', 0.045), ('XSMO', 0.023), ('IJT', 0.012), ('SLYG', 0.01), ('VIOG', 0.01)]",0,0
PEG,Public Service Enterprise Group Inc,11,"[('NLR', 0.066), ('EMLP', 0.041), ('FXU', 0.041), ('ECLN', 0.039), ('RYU', 0.036)]",0,0
CMG,Chipotle Mexican Grill Inc,11,"[('LYFE', 0.049), ('EGIS', 0.044), ('MID', 0.042), ('PFUT', 0.023), ('RCD', 0.018)]",0,0
OKE,ONEOK Inc,11,"[('USAI', 0.073), ('MLPX', 0.07), ('EINC', 0.063), ('TPYP', 0.056), ('ENFR', 0.053)]",0,0
SLB,Schlumberger Ltd,11,"[('OIH', 0.193), ('PXJ', 0.071), ('XLE', 0.044), ('XES', 0.043), ('IYE', 0.04)]",0,0
AD,Koninklijke Ahold Delhaize NV,11,"[('EWN', 0.043), ('HEDJ', 0.035), ('LVHI', 0.025), ('ICOW', 0.02), ('IDOG', 0.02)]",0,0
ALL,Allstate Corp,11,"[('KBWP', 0.078), ('IAK', 0.057), ('PKW', 0.049), ('FXO', 0.017), ('FTA', 0.01)]",0,0
FSLR,First Solar Inc,10,"[('TAN', 0.062), ('ACES', 0.054), ('CTEC', 0.048), ('FXN', 0.044), ('CNRG', 0.029)]",2,0
XLF,SPDR Select Sector Fund - Finan,10,"[('BOB', 0.343), ('EUCG', 0.158), ('XLSR', 0.126), ('SECT', 0.122), ('SSUS', 0.115)]",2,0
EPD,Enterprise Products Partners LP,10,"[('AMZA', 0.132), ('AMLP', 0.101), ('MLPA', 0.096), ('ENFR', 0.087), ('EMLP', 0.076)]",2,0
ECL,Ecolab Inc,10,"[('EVX', 0.097), ('PIO', 0.077), ('AQWA', 0.074), ('EBLU', 0.074), ('IYM', 0.066)]",3,0
VRTX,Vertex Pharmaceuticals Inc,10,"[('BUL', 0.05), ('BBH', 0.046), ('UTRN', 0.042), ('IBBQ', 0.041), ('IBB', 0.039)]",3,0
300750,Contemporary Amperex Technology Co Ltd Class A,10,"[('CNXT', 0.102), ('OBOR', 0.077), ('CHII', 0.074), ('KGRN', 0.067), ('LIT', 0.064)]",3,0
ILMN,Illumina Inc,10,"[('PBE', 0.056), ('IBB', 0.054), ('IBBQ', 0.054), ('BBH', 0.053), ('EDOC', 0.053)]",4,0
8306,Mitsubishi UFJ Financial Group Inc,10,"[('DXJ', 0.046), ('EWJV', 0.033), ('JPN', 0.018), ('JPXN', 0.018), ('EWJ', 0.017)]",4,0
EQR,Equity Residential,10,"[('REZ', 0.065), ('GQRE', 0.035), ('PPTY', 0.032), ('RWR', 0.028), ('USRT', 0.025)]",4,0
CAT,Caterpillar Inc,10,"[('XLI', 0.038), ('DUSL', 0.029), ('FIDU', 0.029), ('VIS', 0.028), ('BIBL', 0.026)]",4,0
HDFC.BO,Housing Development Finance Corp Ltd,10,"[('EPI', 0.077), ('IXSE', 0.074), ('PIN', 0.07), ('INDA', 0.065), ('INDY', 0.064)]",4,0
PSX,Phillips 66,10,"[('CRAK', 0.078), ('IEO', 0.073), ('RDIV', 0.048), ('PXE', 0.043), ('XLE', 0.041)]",4,0
MRW.L,Morrison (Wm) Supermarkets PLC,10,"[('EFAS', 0.027), ('FKU', 0.025), ('UIVM', 0.013), ('WWJD', 0.008), ('IDLV', 0.007)]",4,0
ETSY,Etsy Inc,10,"[('BUL', 0.04), ('STNC', 0.035), ('XWEB', 0.025), ('ONLN', 0.024), ('RPG', 0.024)]",4,0
AXP,American Express Co,10,"[('DFNL', 0.057), ('IPAY', 0.057), ('DUSA', 0.043), ('TPAY', 0.043), ('CFCV', 0.04)]",4,0
02269,WuXi Biologics (Cayman) Inc,10,"[('CHIH', 0.107), ('CHB', 0.102), ('KURE', 0.086), ('EEMO', 0.034), ('KMED', 0.032)]",4,0
HUBS,HubSpot Inc,10,"[('PSJ', 0.068), ('MRAD', 0.044), ('FRTY', 0.04), ('PTF', 0.037), ('FXL', 0.017)]",4,0
00006.HK,Power Assets Holdings Ltd,10,"[('DVYA', 0.028), ('FIDI', 0.024), ('EFAS', 0.021), ('FID', 0.02), ('CID', 0.017)]",4,0
HPQ,HP Inc,10,"[('PKW', 0.043), ('PWC', 0.033), ('TDIV', 0.024), ('COWZ', 0.02), ('ONEY', 0.019)]",4,0
6501,Hitachi Ltd,10,"[('INTF', 0.025), ('IDOG', 0.021), ('EWJV', 0.018), ('IVLU', 0.016), ('FIVA', 0.015)]",5,0
BA,Boeing Co,10,"[('ITA', 0.186), ('DFEN', 0.144), ('PPA', 0.066), ('XLI', 0.042), ('DIA', 0.041)]",5,0
CPT,Camden Property Trust,10,"[('NURE', 0.053), ('REIT', 0.043), ('XMLV', 0.014), ('XJH', 0.007), ('DMRM', 0.006)]",5,0
FDS,FactSet Research Systems Inc,10,"[('KCE', 0.019), ('IJK', 0.012), ('IVOG', 0.011), ('MDYG', 0.011), ('DMRM', 0.006)]",5,0
XEL,Xcel Energy Inc,10,"[('ECLN', 0.045), ('XLU', 0.039), ('IDU', 0.035), ('PUI', 0.035), ('FUTY', 0.034)]",5,0
LH,Laboratory Corp of America Holdings,10,"[('EDOC', 0.049), ('IHF', 0.044), ('FTCS', 0.021), ('FXH', 0.02), ('XHS', 0.02)]",5,0
BP..L,BP PLC,10,"[('IXC', 0.047), ('FILL', 0.045), ('FIDI', 0.035), ('EWU', 0.033), ('HEWU', 0.033)]",5,0
RDSA.L,Royal Dutch Shell PLC Class A,10,"[('IXC', 0.046), ('FILL', 0.042), ('EWU', 0.032), ('HEWU', 0.032), ('GNR', 0.026)]",5,0
XLNX,Xilinx Inc,10,"[('MNA', 0.069), ('XSD', 0.028), ('MRGR', 0.027), ('QTEC', 0.026), ('GVIP', 0.021)]",5,0
SWKS,Skyworks Solutions Inc,10,"[('SNSR', 0.064), ('MOTO', 0.032), ('QTEC', 0.027), ('XSD', 0.027), ('GBGR', 0.019)]",3,0
FICO,Fair Isaac Corp,10,"[('XMHQ', 0.031), ('IJK', 0.014), ('IVOG', 0.013), ('MDYG', 0.013), ('XJH', 0.007)]",3,0
VALE.SA,Vale SA ADR,9,"[('ILF', 0.16), ('SLX', 0.157), ('FTRI', 0.105), ('ADRE', 0.038), ('GNR', 0.029)]",3,0
ARW,Arrow Electronics Inc,9,"[('RWK', 0.023), ('XMVM', 0.021), ('FXL', 0.016), ('WLDR', 0.016), ('PAMC', 0.014)]",3,0
600519,Kweichow Moutai Co Ltd,9,"[('KBUY', 0.138), ('AFTY', 0.105), ('CHIS', 0.089), ('ASHR', 0.06), ('ASHX', 0.058)]",3,0
MELI.SA,MercadoLibre Inc,9,"[('AGT', 0.251), ('ARGT', 0.251), ('EWEB', 0.062), ('EMQQ', 0.048), ('KEMQ', 0.046)]",3,0
CL,Colgate-Palmolive Co,9,"[('XLP', 0.038), ('VDC', 0.029), ('FSTA', 0.028), ('LVHD', 0.025), ('HUSV', 0.024)]",3,0
DDD,3D Systems Corp,9,"[('PRNT', 0.088), ('ARKQ', 0.035), ('KOMP', 0.009), ('ETHO', 0.005), ('SLY', 0.005)]",2,0
CARR,Carrier Global Corp Ordinary Shares,9,"[('CSD', 0.081), ('XHB', 0.037), ('SIMS', 0.031), ('ASPY', 0.024), ('RGI', 0.014)]",1,0
RSG,Republic Services Inc,9,"[('EVX', 0.1), ('CZA', 0.019), ('AUSF', 0.016), ('VFMV', 0.016), ('LGLV', 0.015)]",1,0
6098,Recruit Holdings Co Ltd,9,"[('HEWJ', 0.02), ('BBJP', 0.018), ('EWJ', 0.018), ('HJPX', 0.018), ('JPXN', 0.018)]",1,0
CZR,Caesars Entertainment Inc,9,"[('PEZ', 0.047), ('BJK', 0.044), ('SPHB', 0.015), ('FTC', 0.01), ('HIBL', 0.01)]",1,0
O,Realty Income Corp,9,"[('NETL', 0.077), ('REIT', 0.049), ('RWR', 0.026), ('BBRE', 0.022), ('FRI', 0.022)]",1,0
AXON,Axon Enterprise Inc,9,"[('XAR', 0.042), ('PPA', 0.04), ('BFTR', 0.034), ('XMMO', 0.027), ('RFG', 0.024)]",1,0
BILL,Bill.com Holdings Inc Ordinary Shares,9,"[('FINX', 0.055), ('FDG', 0.05), ('PTF', 0.044), ('BFTR', 0.031), ('WCLD', 0.021)]",1,0
MPWR,Monolithic Power Systems Inc,9,"[('PSI', 0.038), ('BFTR', 0.029), ('RPG', 0.021), ('MIDF', 0.018), ('RYT', 0.018)]",1,0
ZTS,Zoetis Inc Class A,9,"[('PAWZ', 0.1), ('MOO', 0.094), ('IHE', 0.05), ('XPH', 0.047), ('CWS', 0.042)]",1,0
RGEN,Repligen Corp,9,"[('PBE', 0.042), ('XMMO', 0.037), ('FRTY', 0.036), ('RFG', 0.026), ('WDNA', 0.014)]",1,0
F,Ford Motor Co,9,"[('FTXR', 0.041), ('CARZ', 0.04), ('NVQ', 0.03), ('RPV', 0.021), ('VLUE', 0.021)]",2,0
BX,Blackstone Group Inc,9,"[('DALT', 0.063), ('PFI', 0.057), ('WBIG', 0.044), ('PSP', 0.032), ('FDVV', 0.022)]",2,0
BILI,Bilibili Inc ADR,9,"[('CHIC', 0.073), ('ESPO', 0.05), ('HERO', 0.045), ('WUGI', 0.045), ('FNI', 0.043)]",2,0
PDD,Pinduoduo Inc ADR,9,"[('EMQQ', 0.08), ('KWEB', 0.07), ('FNI', 0.068), ('EWEB', 0.064), ('CHIQ', 0.053)]",2,0
IP,International Paper Co,9,"[('WBIY', 0.052), ('CUT', 0.05), ('RDIV', 0.049), ('WBIG', 0.046), ('FTRI', 0.045)]",1,0
DFS,Discover Financial Services,9,"[('TPAY', 0.045), ('IPAY', 0.03), ('PFI', 0.03), ('GENY', 0.026), ('CZA', 0.02)]",1,0
SU.PA,Schneider Electric SE,9,"[('GRID', 0.082), ('DINT', 0.049), ('EWQ', 0.043), ('FEZ', 0.025), ('EZU', 0.016)]",2,0
SBUX,Starbucks Corp,9,"[('PEJ', 0.054), ('IECS', 0.045), ('XLY', 0.035), ('DEMZ', 0.034), ('IYC', 0.031)]",2,0
CINF,Cincinnati Financial Corp,9,"[('NIFE', 0.046), ('WBIL', 0.042), ('FXO', 0.017), ('KNG', 0.017), ('NOBL', 0.016)]",2,0
THC,Tenet Healthcare Corp,9,"[('RWK', 0.014), ('FNY', 0.009), ('IWN', 0.005), ('FNX', 0.004), ('ISCV', 0.004)]",2,0
RTX,Raytheon Technologies Corp,9,"[('ITA', 0.197), ('DFEN', 0.142), ('PPA', 0.071), ('XLI', 0.042), ('FIDU', 0.032)]",2,0
GD,General Dynamics Corp,9,"[('PPA', 0.053), ('ITA', 0.047), ('WBIG', 0.044), ('XAR', 0.037), ('DFEN', 0.033)]",2,0
BLK,BlackRock Inc,9,"[('SCHD', 0.041), ('DIVS', 0.031), ('IYG', 0.03), ('QUAL', 0.03), ('XLF', 0.03)]",2,0
CBA.AX,Commonwealth Bank of Australia,9,"[('EWA', 0.108), ('EPP', 0.066), ('IPAC', 0.018), ('DTH', 0.017), ('IXG', 0.017)]",2,0
A,Agilent Technologies Inc,9,"[('EDOC', 0.05), ('FIW', 0.048), ('GNOM', 0.041), ('DVOL', 0.031), ('FTCS', 0.023)]",2,0
TMUS,T-Mobile US Inc,9,"[('NVQ', 0.083), ('EWCO', 0.045), ('XLC', 0.044), ('IYZ', 0.041), ('JHCS', 0.036)]",1,0
ADYEN,Adyen NV,9,"[('FPXI', 0.074), ('FPXE', 0.065), ('FINX', 0.064), ('FDNI', 0.061), ('TPAY', 0.059)]",1,0
EXR,Extra Space Storage Inc,9,"[('NURE', 0.052), ('REZ', 0.048), ('REIT', 0.041), ('EWRE', 0.037), ('GQRE', 0.027)]",1,0
MSCI,MSCI Inc,9,"[('PFUT', 0.023), ('KCE', 0.021), ('STLG', 0.019), ('RYF', 0.018), ('LSAF', 0.012)]",1,0
STAA,Staar Surgical Co,9,"[('PTH', 0.036), ('GLRY', 0.028), ('RFG', 0.028), ('PDP', 0.027), ('FLQS', 0.009)]",1,0
NTR.TO,Nutrien Ltd,9,"[('VEGI', 0.065), ('FTAG', 0.059), ('MOO', 0.057), ('IPKW', 0.053), ('NANR', 0.045)]",1,0
ZNU21,10 Year Treasury Note Future Sept 21,9,"[('KMLM', 0.552), ('HYHG', 0.348), ('IGHG', 0.267), ('FTSD', 0.072), ('ULTR', 0.06)]",2,0
MASI,Masimo Corp,9,"[('XMMO', 0.026), ('IJK', 0.013), ('XHE', 0.013), ('IVOG', 0.011), ('MDYG', 0.011)]",2,0
STMP,Stamps.com Inc,9,"[('PSCD', 0.041), ('XWEB', 0.032), ('XSMO', 0.029), ('IJT', 0.012), ('RETL', 0.012)]",2,0
ENSG,Ensign Group Inc,9,"[('PSCH', 0.034), ('KSCD', 0.022), ('XHS', 0.019), ('RNMC', 0.012), ('SMDV', 0.012)]",2,0
SPGI,S&P Global Inc,8,"[('LCG', 0.085), ('BUL', 0.051), ('LVOL', 0.024), ('ACIO', 0.018), ('RYF', 0.017)]",2,0
LRCX,Lam Research Corp,8,"[('PSI', 0.044), ('LYFE', 0.041), ('CFCV', 0.038), ('EGIS', 0.037), ('PTF', 0.034)]",2,0
SCHW,Charles Schwab Corp,8,"[('IAI', 0.041), ('ACSI', 0.039), ('EQRR', 0.032), ('IYG', 0.027), ('XLF', 0.027)]",2,0
UGI,UGI Corp,8,"[('FXU', 0.047), ('REGL', 0.019), ('AFMC', 0.011), ('FNK', 0.008), ('IJJ', 0.008)]",2,0
601012,LONGi Green Energy Technology Co Ltd Class A,8,"[('GLCN', 0.06), ('KGRN', 0.042), ('AFTY', 0.037), ('KEJI', 0.03), ('CHIK', 0.028)]",2,0
035420.KS,NAVER Corp,8,"[('EWEB', 0.062), ('EWY', 0.047), ('FDNI', 0.034), ('KEMQ', 0.032), ('AIA', 0.017)]",2,0
MDLZ,Mondelez International Inc Class A,8,"[('PBJ', 0.049), ('IECS', 0.045), ('XLP', 0.044), ('FTXG', 0.041), ('VDC', 0.039)]",2,0
BIO,Bio-Rad Laboratories Inc,8,"[('ASPY', 0.023), ('FXH', 0.023), ('MIDF', 0.017), ('RYH', 0.017), ('SPGP', 0.017)]",2,0
GRMN,Garmin Ltd,8,"[('SNSR', 0.063), ('IYZ', 0.054), ('QQQN', 0.03), ('DVOL', 0.028), ('FTCS', 0.023)]",2,0
9984,SoftBank Group Corp,8,"[('EWJV', 0.028), ('DBJP', 0.021), ('EWJ', 0.02), ('BBJP', 0.019), ('IDMO', 0.019)]",2,0
ARE,Alexandria Real Estate Equities Inc,8,"[('RWR', 0.026), ('USRT', 0.024), ('FRI', 0.022), ('BBRE', 0.021), ('PPTY', 0.021)]",3,0
CDNS,Cadence Design Systems Inc,8,"[('MID', 0.042), ('FEVR', 0.025), ('ROBT', 0.021), ('MIDF', 0.02), ('RYT', 0.016)]",3,0
LSI,Life Storage Inc,8,"[('INDS', 0.048), ('REIT', 0.035), ('PSR', 0.018), ('XMLV', 0.014), ('SMMV', 0.011)]",3,0
PTON,Peloton Interactive Inc,8,"[('IPO', 0.059), ('VPOP', 0.034), ('QQXT', 0.018), ('MXDU', 0.016), ('BOSS', 0.012)]",3,0
NVAX,Novavax Inc,8,"[('FEVR', 0.03), ('FXH', 0.021), ('BTEC', 0.017), ('FEX', 0.005), ('VBR', 0.004)]",3,0
035720.KS,Kakao Corp,8,"[('EWEB', 0.051), ('EWY', 0.036), ('BTEK', 0.023), ('EEMO', 0.023), ('FPA', 0.02)]",3,0
SIG,Signet Jewelers Ltd,8,"[('PSCD', 0.028), ('CALF', 0.022), ('XSHQ', 0.019), ('SIXS', 0.014), ('XRT', 0.011)]",2,0
GM,General Motors Co,8,"[('CARZ', 0.077), ('FTXR', 0.04), ('PVAL', 0.036), ('SPVU', 0.029), ('VLUE', 0.027)]",2,0
CM.TO,Canadian Imperial Bank of Commerce,8,"[('HEWC', 0.027), ('EWC', 0.026), ('LVHI', 0.026), ('IDV', 0.022), ('CID', 0.019)]",2,0
LEN,Lennar Corp,8,"[('ITB', 0.135), ('NAIL', 0.081), ('XHB', 0.038), ('COWZ', 0.021), ('RCD', 0.017)]",2,0
TROW,T. Rowe Price Group Inc,8,"[('FTCS', 0.021), ('KCE', 0.018), ('NOBL', 0.017), ('RYF', 0.016), ('QDIV', 0.014)]",2,0
MCO,Moody's Corporation,8,"[('LCG', 0.048), ('CWS', 0.046), ('DEMZ', 0.032), ('STNC', 0.031), ('RYF', 0.017)]",2,0
SIVB,SVB Financial Group,8,"[('IAT', 0.047), ('PFI', 0.032), ('RPG', 0.023), ('CZA', 0.018), ('KRE', 0.016)]",2,0
BAYN.DE,Bayer AG,8,"[('FTAG', 0.097), ('MOO', 0.061), ('DXGE', 0.05), ('DAX', 0.042), ('EWG', 0.037)]",1,0
CLTL,Invesco Treasury Collateral ETF,8,"[('DBP', 0.073), ('DBO', 0.059), ('UUP', 0.053), ('DBA', 0.05), ('DBE', 0.045)]",1,0
COF,Capital One Financial Corp,8,"[('DUSA', 0.126), ('DFNL', 0.11), ('DWLD', 0.058), ('KBWB', 0.043), ('DBLV', 0.038)]",1,0
RCII,Rent-A-Center Inc,8,"[('GLRY', 0.026), ('PSCD', 0.025), ('VAMO', 0.019), ('SYLD', 0.017), ('DES', 0.014)]",1,0
NTAP,NetApp Inc,8,"[('WFH', 0.031), ('TDV', 0.03), ('RNDV', 0.024), ('HLGE', 0.011), ('RNLC', 0.008)]",1,0
LMT,Lockheed Martin Corp,8,"[('PPA', 0.069), ('ITA', 0.056), ('DFEN', 0.041), ('ROKT', 0.038), ('XLI', 0.03)]",1,0
GE,General Electric Co,8,"[('FMIL', 0.053), ('XLI', 0.038), ('FIDU', 0.029), ('DUSL', 0.028), ('VIS', 0.028)]",0,0
EWBC,East West Bancorp Inc,8,"[('KBWR', 0.042), ('XMHQ', 0.022), ('KRE', 0.017), ('KBE', 0.013), ('DPST', 0.012)]",0,0
SPLK,Splunk Inc,8,"[('HACK', 0.028), ('QTEC', 0.027), ('THNQ', 0.02), ('QTUM', 0.017), ('DTEC', 0.011)]",0,0
500696.BO,Hindustan Unilever Ltd,8,"[('INCO', 0.074), ('ECON', 0.046), ('IXSE', 0.039), ('PIN', 0.035), ('INDA', 0.03)]",1,0
ATVI,Activision Blizzard Inc,8,"[('HERO', 0.064), ('ESPO', 0.053), ('NERD', 0.049), ('VPOP', 0.046), ('PSJ', 0.042)]",0,0
BK,Bank of New York Mellon Corp,8,"[('KBWB', 0.044), ('FLV', 0.033), ('NVQ', 0.022), ('RDVY', 0.021), ('RYF', 0.016)]",0,0
AGO,Assured Guaranty Ltd,8,"[('PVAL', 0.032), ('KIE', 0.02), ('FXO', 0.017), ('PSCF', 0.014), ('FYT', 0.007)]",-1,0
JCI,Johnson Controls International PLC,8,"[('GRID', 0.082), ('PKB', 0.059), ('XHB', 0.036), ('PVAL', 0.033), ('SIMS', 0.028)]",-1,0
BRO,Brown & Brown Inc,8,"[('KIE', 0.02), ('REGL', 0.019), ('XMLV', 0.016), ('IJK', 0.011), ('IVOG', 0.011)]",-1,0
IIPR,Innovative Industrial Properties Inc Registered Shs,8,"[('TOKE', 0.065), ('INDS', 0.046), ('NETL', 0.042), ('XSMO', 0.025), ('PSCF', 0.021)]",-1,0
HSY,The Hershey Co,7,"[('CWS', 0.042), ('FTXG', 0.042), ('ACSI', 0.038), ('RHS', 0.032), ('HUSV', 0.02)]",-1,0
FDX,FedEx Corp,7,"[('TPOR', 0.095), ('IYT', 0.045), ('NVQ', 0.039), ('ACSI', 0.038), ('LYFE', 0.034)]",-1,0
JNK,SPDR Bloomberg High Yield Bond ,7,"[('HYTR', 0.5), ('THY', 0.331), ('DFHY', 0.135), ('WIZ', 0.1), ('INKM', 0.055)]",-1,0
00823.HK,Link Real Estate Investment Trust,7,"[('RWX', 0.035), ('DRW', 0.033), ('ADIV', 0.029), ('IFGL', 0.024), ('WPS', 0.02)]",-1,0
SPY,SPDR S&P 500,7,"[('HTUS', 0.642), ('VEGA', 0.367), ('AESR', 0.3), ('GAL', 0.247), ('HEGD', 0.079)]",-1,0
NAVI,Navient Corp,7,"[('RFV', 0.022), ('XMVM', 0.02), ('EES', 0.016), ('FGD', 0.015), ('AFSM', 0.01)]",-1,0
VSTO,Vista Outdoor Inc,7,"[('RZG', 0.025), ('DWMC', 0.011), ('SENT', 0.011), ('AFSM', 0.009), ('FYC', 0.009)]",-1,0
000858,Wuliangye Yibin Co Ltd,7,"[('KBUY', 0.079), ('CHIS', 0.065), ('GLCN', 0.056), ('AFTY', 0.054), ('ASHR', 0.027)]",-1,0
BISXX,BlackRock Cash Funds Instl SL Agency,7,"[('IMTB', 0.129), ('AGG', 0.082), ('AOK', 0.068), ('BYLD', 0.059), ('AOM', 0.058)]",-1,0
MDB,MongoDB Inc Class A,7,"[('SKYY', 0.037), ('IVES', 0.036), ('AIEQ', 0.03), ('MOON', 0.026), ('XWEB', 0.023)]",-1,0
MMC,Marsh & McLennan Companies Inc,7,"[('FTCS', 0.021), ('KIE', 0.02), ('AUSF', 0.017), ('XRLV', 0.013), ('ALTL', 0.012)]",-1,0
ET,Energy Transfer LP,7,"[('AMLP', 0.1), ('MLPA', 0.09), ('AMZA', 0.084), ('ENFR', 0.06), ('EINC', 0.045)]",-1,0
COIN,Coinbase Global Inc Ordinary Shares - Class A,7,"[('VFIN', 0.059), ('IPO', 0.052), ('ARKK', 0.036), ('ARKF', 0.035), ('ARKW', 0.035)]",-1,0
PINS,Pinterest Inc,7,"[('PBS', 0.042), ('ARKF', 0.033), ('FPX', 0.024), ('IWP', 0.011), ('SLT', 0.011)]",-1,0
D05.SI,DBS Group Holdings Ltd,7,"[('EWS', 0.2), ('ASEA', 0.104), ('DINT', 0.058), ('DWLD', 0.05), ('DUSA', 0.047)]",-1,0
ABNB,Airbnb Inc Ordinary Shares - Class A,7,"[('AWAY', 0.05), ('IPO', 0.044), ('QQQN', 0.044), ('OOTO', 0.04), ('GIGE', 0.031)]",-1,0
7974,Nintendo Co Ltd,7,"[('ESPO', 0.056), ('HERO', 0.056), ('DXJ', 0.026), ('BBJP', 0.015), ('DBJP', 0.015)]",-1,0
